OBJECTID,Subdistrict,Diameter,Bursts_Count,Length_M,Bursts per M,Pressure Avg,CNXDensity Avg,Soil_Type ,Soil_Code,Soil_RiskNew,Era,Era_Code,Era_Risk,Material,Material,Mat_Risk,Mat_Code,Rain_YrAvg,DryMthAvg,WetMthAvg,Landuse,Landuse_Code,Landuse_Dummy,Location
1052,Gaggs Hill,3.00000000000,0,264.82100000000,0.00000000000,78.16600000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1537.44934082000,84.7796402,168.1328201,Urban,U,1,E
1053,Gall Hill,3.00000000000,5,215.89900000000,0.02300000000,-17.85300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1357.95336914000,75.7162005,160.1383413,Urban,U,1,S
1054,Gall Hill,4.00000000000,5,215.89900000000,0.02300000000,-17.85300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1357.95336914000,75.7162005,160.1383413,Urban,U,1,S
1055,Gall Hill,6.00000000000,5,215.89900000000,0.02300000000,-17.85300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1357.95336914000,75.7162005,160.1383413,Urban,U,1,S
1056,Gall Hill,12.00000000000,5,215.89900000000,0.02300000000,-17.85300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1357.95336914000,75.7162005,160.1383413,Urban,U,1,S
1057,Gall Hill East,3.00000000000,12,805.56800000000,0.01500000000,-5.60200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1396.68191162000,79.7801410,162.5765082,Urban,U,1,E
1058,Gall Hill East,4.00000000000,12,805.56800000000,0.01500000000,-5.60200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1396.68191162000,79.7801410,162.5765082,Urban,U,1,E
1059,Gall Hill East,8.00000000000,12,805.56800000000,0.01500000000,-5.60200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1396.68191162000,79.7801410,162.5765082,Urban,U,1,E
1060,Garden Land,3.00000000000,0,305.14500000000,0.00000000000,52.39900000000,7.28700000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.13598972000,78.4123715,165.5005099,Urban,U,1,W
1061,Garden Land,4.00000000000,0,305.14500000000,0.00000000000,52.39900000000,7.28700000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.13598972000,78.4123715,165.5005099,Urban,U,1,W
1062,Garden Land,6.00000000000,0,305.14500000000,0.00000000000,52.39900000000,7.28700000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.13598972000,78.4123715,165.5005099,Urban,U,1,W
1063,Garden Land,12.00000000000,0,305.14500000000,0.00000000000,52.39900000000,7.28700000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.13598972000,78.4123715,165.5005099,Urban,U,1,W
1064,Garden Land,14.00000000000,0,305.14500000000,0.00000000000,52.39900000000,7.28700000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.13598972000,78.4123715,165.5005099,Urban,U,1,W
1065,Gaskin Land,3.00000000000,0,113.29800000000,0.00000000000,47.62900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1333.65509395000,71.4273721,154.5534818,Rural,R,0,S
1066,Gay's Village,3.00000000000,0,78.32900000000,0.00000000000,39.03800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1464.32389323000,74.1451861,161.5506935,Urban,U,1,N
1067,Gay's Village,4.00000000000,0,78.32900000000,0.00000000000,39.03800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1464.32389323000,74.1451861,161.5506935,Urban,U,1,N
1068,Gemswick,4.00000000000,12,4251.68200000000,0.00300000000,-21.24600000000,1.61100000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1357.54916382000,67.2948259,150.6411078,Urban,U,1,S
1069,Gemswick,7.00000000000,12,4251.68200000000,0.00300000000,-21.24600000000,1.61100000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1357.54916382000,67.2948259,150.6411078,Urban,U,1,S
1070,Gibbons,3.00000000000,8,140.74900000000,0.05700000000,-23.74200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1339.00744906000,71.9504603,156.6791075,Urban,U,1,S
1071,Gibbons,4.00000000000,8,140.74900000000,0.05700000000,-23.74200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1339.00744906000,71.9504603,156.6791075,Urban,U,1,S
1072,Gibbons,6.00000000000,8,140.74900000000,0.05700000000,-23.74200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1339.00744906000,71.9504603,156.6791075,Urban,U,1,S
1073,Gibbons,16.00000000000,8,140.74900000000,0.05700000000,-23.74200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1339.00744906000,71.9504603,156.6791075,Urban,U,1,S
1074,Gibbons Boggs,4.00000000000,1,15.61700000000,0.06400000000,20.99800000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1347.95323526000,73.0303640,157.9332113,Urban,U,1,S
1075,Gibbons Boggs,6.00000000000,1,15.61700000000,0.06400000000,20.99800000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1347.95323526000,73.0303640,157.9332113,Urban,U,1,S
1076,Gibbs,3.00000000000,1,189.83400000000,0.00500000000,46.50200000000,26.66100000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1538.00666640000,81.7750295,169.9705203,Urban,U,1,N
1077,Gibbs,4.00000000000,1,189.83400000000,0.00500000000,46.50200000000,26.66100000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1538.00666640000,81.7750295,169.9705203,Urban,U,1,N
1078,Gibbs,6.00000000000,1,189.83400000000,0.00500000000,46.50200000000,26.66100000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1538.00666640000,81.7750295,169.9705203,Urban,U,1,N
1079,Gibbs,8.00000000000,1,189.83400000000,0.00500000000,46.50200000000,26.66100000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1538.00666640000,81.7750295,169.9705203,Urban,U,1,N
1080,Gibbs,12.00000000000,1,189.83400000000,0.00500000000,46.50200000000,26.66100000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1538.00666640000,81.7750295,169.9705203,Urban,U,1,N
1081,Gilkes,6.00000000000,0,698.43400000000,0.00000000000,79.72700000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1424.10595703000,73.4714127,162.4514771,Rural,R,0,N
1082,Glebe,4.00000000000,11,7.22000000000,1.52400000000,-7.49900000000,0.00000000000,Scotland District Soils,O,6,1970-1996,B,2,DIP,D,3,I,1387.05981445000,79.4677244,162.2851451,Urban,U,1,E
1083,Glenburne,10.00000000000,36,807.90100000000,0.04500000000,77.59600000000,0.00000000000,Scotland District Soils,O,6,1990-Present,A,1,PVC,P,1,P,1497.75659180000,81.3681399,164.9779536,Rural,R,0,E
1084,Glendolough Road,3.00000000000,0,387.89700000000,0.00000000000,20.38000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1414.44898817000,71.5783751,159.7800683,Rural,R,0,N
1085,Glendolough Road,8.00000000000,0,387.89700000000,0.00000000000,20.38000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1414.44898817000,71.5783751,159.7800683,Rural,R,0,N
1086,Golden Grove Plantation,3.00000000000,0,1224.09400000000,0.00000000000,62.77100000000,0.00000000000,Clay Soils,C,4,1860-1969,D,4,CIP,C,4,I,1364.08379850000,70.4551655,153.6015764,Rural,R,0,S
1087,Golden Grove Plantation,8.00000000000,0,1224.09400000000,0.00000000000,62.77100000000,0.00000000000,Clay Soils,C,4,1860-1969,D,4,CIP,C,4,I,1364.08379850000,70.4551655,153.6015764,Rural,R,0,S
1088,Golden Grove Plantation,10.00000000000,0,1224.09400000000,0.00000000000,62.77100000000,0.00000000000,Clay Soils,C,4,1860-1969,D,4,CIP,C,4,I,1364.08379850000,70.4551655,153.6015764,Rural,R,0,S
1089,Golden Mile,4.00000000000,0,849.78100000000,0.00000000000,42.64600000000,1.94300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1542.25981140000,81.0323734,168.9479504,Urban,U,1,N
1090,Golden Mile,6.00000000000,0,849.78100000000,0.00000000000,42.64600000000,1.94300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1542.25981140000,81.0323734,168.9479504,Urban,U,1,N
1091,Golden Ridge Plantation,8.00000000000,0,1072.14400000000,0.00000000000,3.60300000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Unknown,U,6,U,1524.05890571000,88.3678686,170.4613304,Rural,R,0,E
1092,Golden Ridge Plantation,10.00000000000,0,1072.14400000000,0.00000000000,3.60300000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Unknown,U,6,U,1524.05890571000,88.3678686,170.4613304,Rural,R,0,E
1093,Golden Ridge Village,4.00000000000,0,112.17200000000,0.00000000000,-2.15500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1525.64685059000,88.5455418,170.3916016,Urban,U,1,E
1094,Golden Ridge Village,6.00000000000,0,112.17200000000,0.00000000000,-2.15500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1525.64685059000,88.5455418,170.3916016,Urban,U,1,E
1095,Golden Ridge Village,8.00000000000,0,112.17200000000,0.00000000000,-2.15500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1525.64685059000,88.5455418,170.3916016,Urban,U,1,E
1096,Golden Ridge Village,9.00000000000,0,112.17200000000,0.00000000000,-2.15500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1525.64685059000,88.5455418,170.3916016,Urban,U,1,E
1097,Golden Ridge Village,10.00000000000,0,112.17200000000,0.00000000000,-2.15500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1525.64685059000,88.5455418,170.3916016,Urban,U,1,E
1098,Golden Ridge Village,12.00000000000,0,112.17200000000,0.00000000000,-2.15500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1525.64685059000,88.5455418,170.3916016,Urban,U,1,E
1099,Golf Club,3.00000000000,0,356.29700000000,0.00000000000,45.59200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1437.82689525000,78.8441026,163.9548080,Urban,U,1,S
1100,Golf Club,4.00000000000,0,356.29700000000,0.00000000000,45.59200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1437.82689525000,78.8441026,163.9548080,Urban,U,1,S
1101,Golf Club,6.00000000000,0,356.29700000000,0.00000000000,45.59200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1437.82689525000,78.8441026,163.9548080,Urban,U,1,S
1102,Good Intent,3.00000000000,2,656.36700000000,0.00300000000,45.85200000000,0.64900000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1513.62554107000,86.3160211,168.0891588,Urban,U,1,S
1103,Good Intent,4.00000000000,2,656.36700000000,0.00300000000,45.85200000000,0.64900000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1513.62554107000,86.3160211,168.0891588,Urban,U,1,S
1104,Good Intent,10.00000000000,2,656.36700000000,0.00300000000,45.85200000000,0.64900000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1513.62554107000,86.3160211,168.0891588,Urban,U,1,S
1105,Goodland,3.00000000000,3,238.64700000000,0.01300000000,42.94800000000,2.87000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1499.66617839000,75.9714266,164.9315720,Urban,U,1,W
1106,Goodland,4.00000000000,3,238.64700000000,0.01300000000,42.94800000000,2.87000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1499.66617839000,75.9714266,164.9315720,Urban,U,1,W
1107,Goodland,18.00000000000,3,238.64700000000,0.01300000000,42.94800000000,2.87000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1499.66617839000,75.9714266,164.9315720,Urban,U,1,W
1108,Goodland South,3.00000000000,4,283.44300000000,0.01400000000,38.85900000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1348.66713867000,72.3333500,157.3065098,Urban,U,1,S
1109,Goodland South,4.00000000000,4,283.44300000000,0.01400000000,38.85900000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1348.66713867000,72.3333500,157.3065098,Urban,U,1,S
1110,Goodland South,6.00000000000,4,283.44300000000,0.01400000000,38.85900000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1348.66713867000,72.3333500,157.3065098,Urban,U,1,S
1111,Goodland South,10.00000000000,4,283.44300000000,0.01400000000,38.85900000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1348.66713867000,72.3333500,157.3065098,Urban,U,1,S
1112,Government Hill,3.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1113,Government Hill,4.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1114,Government Hill,6.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1115,Government Hill,7.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1116,Government Hill,9.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1117,Government Hill,10.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1118,Government Hill,12.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1119,Government Hill,14.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1120,Government Hill,15.00000000000,0,165.67300000000,0.00000000000,13.09800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1489.43719013000,80.6274666,166.2435850,Urban,U,1,W
1121,Graeme Hall,4.00000000000,18,4274.05300000000,0.00400000000,87.90700000000,5.68300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1437.41484133000,78.4430247,163.2038994,Urban,U,1,S
1122,Graeme Hall,6.00000000000,18,4274.05300000000,0.00400000000,87.90700000000,5.68300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1437.41484133000,78.4430247,163.2038994,Urban,U,1,S
1123,Graeme Hall,12.00000000000,18,4274.05300000000,0.00400000000,87.90700000000,5.68300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1437.41484133000,78.4430247,163.2038994,Urban,U,1,S
1124,Grand View,3.00000000000,5,332.80700000000,0.01500000000,-11.13400000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1488.58995419000,80.5353281,169.3284084,Urban,U,1,W
1125,Grand View,4.00000000000,5,332.80700000000,0.01500000000,-11.13400000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1488.58995419000,80.5353281,169.3284084,Urban,U,1,W
1126,Grand View,6.00000000000,5,332.80700000000,0.01500000000,-11.13400000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1488.58995419000,80.5353281,169.3284084,Urban,U,1,W
1127,Grand View Heights,3.00000000000,0,237.61300000000,0.00000000000,-6.10300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1478.83025251000,78.7710026,168.5441873,Urban,U,1,W
1128,Grand View Heights,4.00000000000,0,237.61300000000,0.00000000000,-6.10300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1478.83025251000,78.7710026,168.5441873,Urban,U,1,W
1129,Grand View Heights,12.00000000000,0,237.61300000000,0.00000000000,-6.10300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1478.83025251000,78.7710026,168.5441873,Urban,U,1,W
1130,Grantley Adams Airport,3.00000000000,0,853.22200000000,0.00000000000,-49.82600000000,14.40900000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1350.42109563000,69.1907586,153.2550767,Rural,R,0,S
1131,Grantley Adams Airport,4.00000000000,0,853.22200000000,0.00000000000,-49.82600000000,14.40900000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1350.42109563000,69.1907586,153.2550767,Rural,R,0,S
1132,Grantley Adams Airport,6.00000000000,0,853.22200000000,0.00000000000,-49.82600000000,14.40900000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1350.42109563000,69.1907586,153.2550767,Rural,R,0,S
1133,Grantley Adams Airport,7.00000000000,0,853.22200000000,0.00000000000,-49.82600000000,14.40900000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1350.42109563000,69.1907586,153.2550767,Rural,R,0,S
1134,Grantley Adams Airport,10.00000000000,0,853.22200000000,0.00000000000,-49.82600000000,14.40900000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1350.42109563000,69.1907586,153.2550767,Rural,R,0,S
1135,Grantley Adams Airport,12.00000000000,0,853.22200000000,0.00000000000,-49.82600000000,14.40900000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1350.42109563000,69.1907586,153.2550767,Rural,R,0,S
1136,Grape Hall,3.00000000000,3,549.13500000000,0.00500000000,27.53100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1391.00074768000,69.0938148,157.2457190,Urban,U,1,N
1137,Grape Hall,4.00000000000,3,549.13500000000,0.00500000000,27.53100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1391.00074768000,69.0938148,157.2457190,Urban,U,1,N
1138,Grazettes,3.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1139,Grazettes,4.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1140,Grazettes,5.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1141,Grazettes,6.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1142,Grazettes,8.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1143,Grazettes,10.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1144,Grazettes,12.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1145,Grazettes,15.00000000000,0,377.72700000000,0.00000000000,18.94700000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.29186190000,77.4622389,166.8149525,Urban,U,1,W
1146,Green Field,3.00000000000,0,297.65100000000,0.00000000000,61.62400000000,1.14600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1473.14193726000,78.0236378,165.1427231,Urban,U,1,W
1147,Green Field,4.00000000000,0,297.65100000000,0.00000000000,61.62400000000,1.14600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1473.14193726000,78.0236378,165.1427231,Urban,U,1,W
1148,Green Field,6.00000000000,0,297.65100000000,0.00000000000,61.62400000000,1.14600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1473.14193726000,78.0236378,165.1427231,Urban,U,1,W
1149,Green Field,15.00000000000,0,297.65100000000,0.00000000000,61.62400000000,1.14600000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1473.14193726000,78.0236378,165.1427231,Urban,U,1,W
1150,Green Hill,3.00000000000,5,230.15400000000,0.02200000000,26.51000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1479.76403809000,80.0768776,168.8730736,Urban,U,1,W
1151,Green Hill,4.00000000000,5,230.15400000000,0.02200000000,26.51000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1479.76403809000,80.0768776,168.8730736,Urban,U,1,W
1152,Green Point,4.00000000000,0,2694.05700000000,0.00000000000,-7.74100000000,8.22400000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1366.85513890000,66.9295645,149.9528413,Urban,U,1,S
1153,Green Point,6.00000000000,0,2694.05700000000,0.00000000000,-7.74100000000,8.22400000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1366.85513890000,66.9295645,149.9528413,Urban,U,1,S
1154,Greenidge,3.00000000000,4,19.14200000000,0.20900000000,26.13400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1360.99780273000,69.0012321,157.2004623,Rural,R,0,N
1155,Greenidge,4.00000000000,4,19.14200000000,0.20900000000,26.13400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1360.99780273000,69.0012321,157.2004623,Rural,R,0,N
1156,Greenidge,8.00000000000,4,19.14200000000,0.20900000000,26.13400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1360.99780273000,69.0012321,157.2004623,Rural,R,0,N
1157,Greens,3.00000000000,9,19.60000000000,0.45900000000,-1.00000000000,19.60000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1445.69774469000,84.5271553,165.9578679,Urban,U,1,E
1158,Greens,4.00000000000,9,19.60000000000,0.45900000000,-1.00000000000,19.60000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1445.69774469000,84.5271553,165.9578679,Urban,U,1,E
1159,Greens,6.00000000000,9,19.60000000000,0.45900000000,-1.00000000000,19.60000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1445.69774469000,84.5271553,165.9578679,Urban,U,1,E
1160,Greens,11.00000000000,9,19.60000000000,0.45900000000,-1.00000000000,19.60000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1445.69774469000,84.5271553,165.9578679,Urban,U,1,E
1161,Greenwich,3.00000000000,0,277.86100000000,0.00000000000,19.49400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1526.66970941000,80.1527086,169.1347798,Rural,R,0,W
1162,Greenwich,4.00000000000,0,277.86100000000,0.00000000000,19.49400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1526.66970941000,80.1527086,169.1347798,Rural,R,0,W
1163,Greenwich,6.00000000000,0,277.86100000000,0.00000000000,19.49400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1526.66970941000,80.1527086,169.1347798,Rural,R,0,W
1164,Greenwich,10.00000000000,0,277.86100000000,0.00000000000,19.49400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1526.66970941000,80.1527086,169.1347798,Rural,R,0,W
1165,Greenwich Village,3.00000000000,2,5.11600000000,0.39100000000,15.89800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1522.89648438000,79.9859009,169.0583038,Rural,R,0,W
1166,Greenwich Village,4.00000000000,2,5.11600000000,0.39100000000,15.89800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1522.89648438000,79.9859009,169.0583038,Rural,R,0,W
1167,Greenwich Village,10.00000000000,2,5.11600000000,0.39100000000,15.89800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1522.89648438000,79.9859009,169.0583038,Rural,R,0,W
1168,Gregg Farm,3.00000000000,0,2181.94600000000,0.00000000000,55.61500000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1524.19780634000,84.7841488,170.0155437,Urban,U,1,N
1169,Gregg Farm,4.00000000000,0,2181.94600000000,0.00000000000,55.61500000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1524.19780634000,84.7841488,170.0155437,Urban,U,1,N
1170,Gregg Farm,6.00000000000,0,2181.94600000000,0.00000000000,55.61500000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1524.19780634000,84.7841488,170.0155437,Urban,U,1,N
1171,Gregg Farm Plantation,3.00000000000,0,102.24800000000,0.00000000000,6.10900000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1536.78177643000,84.6534328,170.4667311,Urban,U,1,N
1172,Gregg Farm Plantation,4.00000000000,0,102.24800000000,0.00000000000,6.10900000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1536.78177643000,84.6534328,170.4667311,Urban,U,1,N
1173,Gregg Farm Plantation,6.00000000000,0,102.24800000000,0.00000000000,6.10900000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1536.78177643000,84.6534328,170.4667311,Urban,U,1,N
1174,Groves Agricultural S,1.50000000000,0,70.63100000000,0.00000000000,54.60800000000,70.63100000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1518.23166504000,88.0772766,170.4736481,Urban,U,1,E
1175,Groves Agricultural S,4.00000000000,0,70.63100000000,0.00000000000,54.60800000000,70.63100000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1518.23166504000,88.0772766,170.4736481,Urban,U,1,E
1176,Groves Agricultural S,8.00000000000,0,70.63100000000,0.00000000000,54.60800000000,70.63100000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1518.23166504000,88.0772766,170.4736481,Urban,U,1,E
